grain_type,grain_key,grade,section,teacher_name,teacher_number,course_name,student_count,metric_domain,metric_name,metric_category,value,ap_manager_name,ap_manager_id
homeroom,7Princeton,7,7Princeton,"Crane, Dominique",TCH_3CD6786A,HR,27,Gradebook/GPA,GPA Average,,3,Awesome AP 2,AP_987F9BF3
homeroom,7Upenn,7,7Upenn,"Vance, Reginald",TCH_BD08E45A,HR,29,Gradebook/GPA,GPA Average,,3.4,Awesome AP 2,AP_987F9BF3
homeroom,8Maryland,8,8Maryland,"Rhodes, Leonard",TCH_CE1AC804,HR,29,Gradebook/GPA,GPA Average,,3,Awesome AP 3,AP_98D7BF59
homeroom,8Michigan,8,8Michigan,"Lawson, Gerald",TCH_C7F77440,HR,30,Gradebook/GPA,GPA Average,,2.6,Awesome AP 3,AP_98D7BF59
homeroom,8OhioState,8,8OhioState,"Keane, Lorraine",TCH_E83A2D65,HR,30,Gradebook/GPA,GPA Average,,3.3,Awesome AP 3,AP_98D7BF59
homeroom,8PennSt,8,8PennSt,"Whitfield, Sandra",TCH_B0017323,HR,31,Gradebook/GPA,GPA Average,,3.4,Awesome AP 3,AP_98D7BF59
grade,5,5,,,,,122,Gradebook/GPA,GPA Average,,3.2,Awesome AP 1,AP_12EEC59A
grade,6,6,,,,,116,Gradebook/GPA,GPA Average,,3.2,Awesome AP 1,AP_12EEC59A
grade,7,7,,,,,116,Gradebook/GPA,GPA Average,,3,Awesome AP 2,AP_987F9BF3
grade,8,8,,,,,120,Gradebook/GPA,GPA Average,,3.1,Awesome AP 3,AP_98D7BF59
homeroom,5NJCU,5,5NJCU,"Xavier, Darnell",TCH_63F3D589,HR,29,iReady,# Lessons Passed,,4,Awesome AP 1,AP_12EEC59A
homeroom,5Rutgers,5,5Rutgers,"Thorne, Cedric",TCH_68DC1895,HR,27,iReady,# Lessons Passed,,17,Awesome AP 1,AP_12EEC59A
homeroom,5SOAR,5,5SOAR,"Ingram, Valerie",TCH_14472D02,HR,10,iReady,# Lessons Passed,,13,Awesome AP 1,AP_12EEC59A
homeroom,5TCNJ,5,5TCNJ,"Davenport, James",TCH_4F19DB35,HR,26,iReady,# Lessons Passed,,1,Awesome AP 2,AP_987F9BF3
homeroom,5WillyP,5,5WillyP,"Singleton, Yolanda",TCH_785F4790,HR,30,iReady,# Lessons Passed,,18,Awesome AP 1,AP_12EEC59A
homeroom,6Howard,6,6Howard,"Prentiss, Howard",TCH_64CDE3C3,HR,29,iReady,# Lessons Passed,,8,Awesome AP 1,AP_12EEC59A
homeroom,6Lincoln,6,6Lincoln,"Hastings, Derek",TCH_9B6C1DA4,HR,28,iReady,# Lessons Passed,,19,Awesome AP 1,AP_12EEC59A
homeroom,6MSU,6,6MSU,"Zimmer, Franklin",TCH_50354BE2,HR,29,iReady,# Lessons Passed,,7,Awesome AP 1,AP_12EEC59A
homeroom,6Spelhouse,6,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,HR,30,iReady,# Lessons Passed,,6,Awesome AP 1,AP_12EEC59A
homeroom,7Brown,7,7Brown,"Garrett, Simone",TCH_5C2EE62C,HR,30,iReady,# Lessons Passed,,18,Awesome AP 2,AP_987F9BF3
homeroom,7Columbia,7,7Columbia,"Ellison, Tamara",TCH_DAD81779,HR,30,iReady,# Lessons Passed,,3,Awesome AP 2,AP_987F9BF3
homeroom,7Princeton,7,7Princeton,"Crane, Dominique",TCH_3CD6786A,HR,27,iReady,# Lessons Passed,,17,Awesome AP 2,AP_987F9BF3
homeroom,7Upenn,7,7Upenn,"Vance, Reginald",TCH_BD08E45A,HR,29,iReady,# Lessons Passed,,14,Awesome AP 2,AP_987F9BF3
homeroom,8Maryland,8,8Maryland,"Rhodes, Leonard",TCH_CE1AC804,HR,29,iReady,# Lessons Passed,,19,Awesome AP 3,AP_98D7BF59
homeroom,8Michigan,8,8Michigan,"Lawson, Gerald",TCH_C7F77440,HR,30,iReady,# Lessons Passed,,11,Awesome AP 3,AP_98D7BF59
homeroom,8OhioState,8,8OhioState,"Keane, Lorraine",TCH_E83A2D65,HR,30,iReady,# Lessons Passed,,2,Awesome AP 3,AP_98D7BF59
homeroom,8PennSt,8,8PennSt,"Whitfield, Sandra",TCH_B0017323,HR,31,iReady,# Lessons Passed,,6,Awesome AP 3,AP_98D7BF59
teacher,"Abrams, Patricia",,,"Abrams, Patricia",TCH_7B1C517F,,,Observations,Days Since Last Observed,,7,Awesome AP 1,AP_12EEC59A
teacher,"Ashford, Monique",,,"Ashford, Monique",TCH_CF85FA21,,,Observations,Days Since Last Observed,,1,Awesome AP 2,AP_987F9BF3
teacher,"Bellamy, Marcus",,,"Bellamy, Marcus",TCH_119AC5E4,,,Observations,Days Since Last Observed,,9,Awesome AP 1,AP_12EEC59A
teacher,"Booker, Sylvester",,,"Booker, Sylvester",TCH_F6ECC9B3,,,Observations,Days Since Last Observed,,10,Awesome AP 2,AP_987F9BF3
teacher,"Caldwell, Renee",,,"Caldwell, Renee",TCH_836E9B90,,,Observations,Days Since Last Observed,,10,Awesome AP 1,AP_12EEC59A
teacher,"Crane, Dominique",,,"Crane, Dominique",TCH_3CD6786A,,,Observations,Days Since Last Observed,,0,Awesome AP 2,AP_987F9BF3
teacher,"Davenport, James",,,"Davenport, James",TCH_4F19DB35,,,Observations,Days Since Last Observed,,2,Awesome AP 2,AP_987F9BF3
teacher,"Dupree, Alston",,,"Dupree, Alston",TCH_23028C66,,,Observations,Days Since Last Observed,,2,Awesome AP 1,AP_12EEC59A
teacher,"Ellison, Tamara",,,"Ellison, Tamara",TCH_DAD81779,,,Observations,Days Since Last Observed,,12,Awesome AP 2,AP_987F9BF3
teacher,"Figueroa, Andre",,,"Figueroa, Andre",TCH_1D25353A,,,Observations,Days Since Last Observed,,9,Awesome AP 3,AP_98D7BF59
teacher,"Garrett, Simone",,,"Garrett, Simone",TCH_5C2EE62C,,,Observations,Days Since Last Observed,,4,Awesome AP 2,AP_987F9BF3
teacher,"Hastings, Derek",,,"Hastings, Derek",TCH_9B6C1DA4,,,Observations,Days Since Last Observed,,1,Awesome AP 1,AP_12EEC59A
teacher,"Ingram, Valerie",,,"Ingram, Valerie",TCH_14472D02,,,Observations,Days Since Last Observed,,3,Awesome AP 1,AP_12EEC59A
teacher,"Jefferson, Calvin",,,"Jefferson, Calvin",TCH_60AB36ED,,,Observations,Days Since Last Observed,,1,Awesome AP 1,AP_12EEC59A
teacher,"Keane, Lorraine",,,"Keane, Lorraine",TCH_E83A2D65,,,Observations,Days Since Last Observed,,8,Awesome AP 3,AP_98D7BF59
teacher,"Lawson, Gerald",,,"Lawson, Gerald",TCH_C7F77440,,,Observations,Days Since Last Observed,,12,Awesome AP 3,AP_98D7BF59
teacher,"Monroe, Claudette",,,"Monroe, Claudette",TCH_E31C0D41,,,Observations,Days Since Last Observed,,6,Awesome AP 1,AP_12EEC59A
teacher,"Nash, Terrence",,,"Nash, Terrence",TCH_742DB417,,,Observations,Days Since Last Observed,,9,Awesome AP 2,AP_987F9BF3
teacher,"Okafor, Felicia",,,"Okafor, Felicia",TCH_F0799A62,,,Observations,Days Since Last Observed,,9,Awesome AP 2,AP_987F9BF3
teacher,"Prentiss, Howard",,,"Prentiss, Howard",TCH_64CDE3C3,,,Observations,Days Since Last Observed,,12,Awesome AP 1,AP_12EEC59A
teacher,"Quinn, Adrienne",,,"Quinn, Adrienne",TCH_F6833AB7,,,Observations,Days Since Last Observed,,9,Awesome AP 3,AP_98D7BF59
teacher,"Rhodes, Leonard",,,"Rhodes, Leonard",TCH_CE1AC804,,,Observations,Days Since Last Observed,,3,Awesome AP 3,AP_98D7BF59
teacher,"Singleton, Yolanda",,,"Singleton, Yolanda",TCH_785F4790,,,Observations,Days Since Last Observed,,12,Awesome AP 1,AP_12EEC59A
teacher,"Thorne, Cedric",,,"Thorne, Cedric",TCH_68DC1895,,,Observations,Days Since Last Observed,,8,Awesome AP 1,AP_12EEC59A
teacher,"Underwood, Naomi",,,"Underwood, Naomi",TCH_147762C1,,,Observations,Days Since Last Observed,,6,Awesome AP 2,AP_987F9BF3
teacher,"Vance, Reginald",,,"Vance, Reginald",TCH_BD08E45A,,,Observations,Days Since Last Observed,,7,Awesome AP 2,AP_987F9BF3
teacher,"Whitfield, Sandra",,,"Whitfield, Sandra",TCH_B0017323,,,Observations,Days Since Last Observed,,14,Awesome AP 3,AP_98D7BF59
teacher,"Xavier, Darnell",,,"Xavier, Darnell",TCH_63F3D589,,,Observations,Days Since Last Observed,,7,Awesome AP 1,AP_12EEC59A
teacher,"Yates, Constance",,,"Yates, Constance",TCH_C9E3B28D,,,Observations,Days Since Last Observed,,4,Awesome AP 2,AP_987F9BF3
teacher,"Zimmer, Franklin",,,"Zimmer, Franklin",TCH_50354BE2,,,Observations,Days Since Last Observed,,13,Awesome AP 1,AP_12EEC59A
classroom,"Dupree, Alston | ELA Gr5 | 5SOAR",5,5SOAR,"Dupree, Alston",TCH_23028C66,ELA Gr5,10,Assessment,% Proficient,QA2,69,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5NJCU",5,5NJCU,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26,Assessment,% Proficient,QA2,92,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5Rutgers",5,5Rutgers,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,27,Assessment,% Proficient,QA2,48,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5TCNJ",5,5TCNJ,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26,Assessment,% Proficient,QA2,48,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5WillyP",5,5WillyP,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,30,Assessment,% Proficient,QA2,81,Awesome AP 1,AP_12EEC59A
classroom,"Caldwell, Renee | ELA Gr6 | 6Replace",6,6Replace,"Caldwell, Renee",TCH_836E9B90,ELA Gr6,4,Assessment,% Proficient,QA2,84,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Howard",6,6Howard,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29,Assessment,% Proficient,QA2,64,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Lincoln",6,6Lincoln,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,24,Assessment,% Proficient,QA2,78,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6MSU",6,6MSU,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29,Assessment,% Proficient,QA2,74,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Spelhouse",6,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,30,Assessment,% Proficient,QA2,80,Awesome AP 1,AP_12EEC59A
classroom,"Ellison, Tamara | ELA Gr7 | 7Brown",7,7Brown,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30,Assessment,% Proficient,QA2,81,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Columbia",7,7Columbia,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30,Assessment,% Proficient,QA2,47,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Princeton",7,7Princeton,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,21,Assessment,% Proficient,QA2,73,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Upenn",7,7Upenn,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,29,Assessment,% Proficient,QA2,75,Awesome AP 2,AP_987F9BF3
classroom,"Okafor, Felicia | ELA Gr7 | 7replace",7,7replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr7,6,Assessment,% Proficient,QA2,65,Awesome AP 2,AP_987F9BF3
classroom,"Figueroa, Andre | ELA Gr8 | 8Maryland",8,8Maryland,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,26,Assessment,% Proficient,QA2,46,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8Michigan",8,8Michigan,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30,Assessment,% Proficient,QA2,67,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8OhioState",8,8OhioState,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30,Assessment,% Proficient,QA2,51,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8PennSt",8,8PennSt,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,31,Assessment,% Proficient,QA2,95,Awesome AP 3,AP_98D7BF59
classroom,"Okafor, Felicia | ELA Gr8 | 8replace",8,8replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr8,3,Assessment,% Proficient,QA2,67,Awesome AP 2,AP_987F9BF3
classroom,"Ingram, Valerie | Math Gr5 | 5SOAR",5,5SOAR,"Ingram, Valerie",TCH_14472D02,Math Gr5,10,Assessment,% Proficient,QA2,58,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5NJCU",5,5NJCU,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26,Assessment,% Proficient,QA2,91,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5Rutgers",5,5Rutgers,"Thorne, Cedric",TCH_68DC1895,Math Gr5,27,Assessment,% Proficient,QA2,91,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5TCNJ",5,5TCNJ,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26,Assessment,% Proficient,QA2,75,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5WillyP",5,5WillyP,"Thorne, Cedric",TCH_68DC1895,Math Gr5,30,Assessment,% Proficient,QA2,77,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Howard",6,6Howard,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29,Assessment,% Proficient,QA2,86,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Lincoln",6,6Lincoln,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,24,Assessment,% Proficient,QA2,94,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6MSU",6,6MSU,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29,Assessment,% Proficient,QA2,74,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Spelhouse",6,6Spelhouse,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,30,Assessment,% Proficient,QA2,77,Awesome AP 1,AP_12EEC59A
classroom,"Ashford, Monique | Math Gr7 | 7replace",7,7replace,"Ashford, Monique",TCH_CF85FA21,Math Gr7,6,Assessment,% Proficient,QA2,52,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Brown",7,7Brown,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30,Assessment,% Proficient,QA2,88,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Columbia",7,7Columbia,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30,Assessment,% Proficient,QA2,59,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Princeton",7,7Princeton,"Crane, Dominique",TCH_3CD6786A,Math Gr7,22,Assessment,% Proficient,QA2,88,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Upenn",7,7Upenn,"Crane, Dominique",TCH_3CD6786A,Math Gr7,29,Assessment,% Proficient,QA2,48,Awesome AP 2,AP_987F9BF3
classroom,"Ashford, Monique | Math Gr8 | 8replace",8,8replace,"Ashford, Monique",TCH_CF85FA21,Math Gr8,3,Assessment,% Proficient,QA2,62,Awesome AP 2,AP_987F9BF3
classroom,"Lawson, Gerald | Math Gr8 | 8Maryland",8,8Maryland,"Lawson, Gerald",TCH_C7F77440,Math Gr8,26,Assessment,% Proficient,QA2,45,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8Michigan",8,8Michigan,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30,Assessment,% Proficient,QA2,49,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8OhioState",8,8OhioState,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30,Assessment,% Proficient,QA2,88,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8PennSt",8,8PennSt,"Lawson, Gerald",TCH_C7F77440,Math Gr8,31,Assessment,% Proficient,QA2,59,Awesome AP 3,AP_98D7BF59
classroom,"Dupree, Alston | ELA Gr5 | 5SOAR",5,5SOAR,"Dupree, Alston",TCH_23028C66,ELA Gr5,10,Assessment,% Proficient,CRQ 6,82,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5NJCU",5,5NJCU,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26,Assessment,% Proficient,CRQ 6,93,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5Rutgers",5,5Rutgers,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,27,Assessment,% Proficient,CRQ 6,68,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5TCNJ",5,5TCNJ,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26,Assessment,% Proficient,CRQ 6,53,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5WillyP",5,5WillyP,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,30,Assessment,% Proficient,CRQ 6,57,Awesome AP 1,AP_12EEC59A
classroom,"Caldwell, Renee | ELA Gr6 | 6Replace",6,6Replace,"Caldwell, Renee",TCH_836E9B90,ELA Gr6,4,Assessment,% Proficient,CRQ 6,58,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Howard",6,6Howard,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29,Assessment,% Proficient,CRQ 6,58,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Lincoln",6,6Lincoln,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,24,Assessment,% Proficient,CRQ 6,95,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6MSU",6,6MSU,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29,Assessment,% Proficient,CRQ 6,73,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Spelhouse",6,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,30,Assessment,% Proficient,CRQ 6,46,Awesome AP 1,AP_12EEC59A
classroom,"Ellison, Tamara | ELA Gr7 | 7Brown",7,7Brown,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30,Assessment,% Proficient,CRQ 6,83,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Columbia",7,7Columbia,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30,Assessment,% Proficient,CRQ 6,58,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Princeton",7,7Princeton,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,21,Assessment,% Proficient,CRQ 6,63,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Upenn",7,7Upenn,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,29,Assessment,% Proficient,CRQ 6,93,Awesome AP 2,AP_987F9BF3
classroom,"Okafor, Felicia | ELA Gr7 | 7replace",7,7replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr7,6,Assessment,% Proficient,CRQ 6,72,Awesome AP 2,AP_987F9BF3
classroom,"Figueroa, Andre | ELA Gr8 | 8Maryland",8,8Maryland,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,26,Assessment,% Proficient,CRQ 6,91,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8Michigan",8,8Michigan,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30,Assessment,% Proficient,CRQ 6,72,Awesome AP 3,AP_98D7BF59
classroom,"Ingram, Valerie | Math Gr5 | 5SOAR",5,5SOAR,"Ingram, Valerie",TCH_14472D02,Math Gr5,10,Assessment,% Proficient,MQQ 4,66,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5NJCU",5,5NJCU,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26,Assessment,% Proficient,MQQ 4,83,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5Rutgers",5,5Rutgers,"Thorne, Cedric",TCH_68DC1895,Math Gr5,27,Assessment,% Proficient,MQQ 4,58,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5TCNJ",5,5TCNJ,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26,Assessment,% Proficient,MQQ 4,72,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5WillyP",5,5WillyP,"Thorne, Cedric",TCH_68DC1895,Math Gr5,30,Assessment,% Proficient,MQQ 4,64,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Howard",6,6Howard,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29,Assessment,% Proficient,MQQ 4,95,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Lincoln",6,6Lincoln,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,24,Assessment,% Proficient,MQQ 4,63,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6MSU",6,6MSU,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29,Assessment,% Proficient,MQQ 4,88,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Spelhouse",6,6Spelhouse,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,30,Assessment,% Proficient,MQQ 4,68,Awesome AP 1,AP_12EEC59A
classroom,"Ashford, Monique | Math Gr7 | 7replace",7,7replace,"Ashford, Monique",TCH_CF85FA21,Math Gr7,6,Assessment,% Proficient,MQQ 4,87,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Brown",7,7Brown,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30,Assessment,% Proficient,MQQ 4,87,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Columbia",7,7Columbia,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30,Assessment,% Proficient,MQQ 4,49,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Princeton",7,7Princeton,"Crane, Dominique",TCH_3CD6786A,Math Gr7,22,Assessment,% Proficient,MQQ 4,95,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Upenn",7,7Upenn,"Crane, Dominique",TCH_3CD6786A,Math Gr7,29,Assessment,% Proficient,MQQ 4,51,Awesome AP 2,AP_987F9BF3
classroom,"Ashford, Monique | Math Gr8 | 8replace",8,8replace,"Ashford, Monique",TCH_CF85FA21,Math Gr8,3,Assessment,% Proficient,MQQ 4,58,Awesome AP 2,AP_987F9BF3
classroom,"Lawson, Gerald | Math Gr8 | 8Maryland",8,8Maryland,"Lawson, Gerald",TCH_C7F77440,Math Gr8,26,Assessment,% Proficient,MQQ 4,45,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8Michigan",8,8Michigan,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30,Assessment,% Proficient,MQQ 4,66,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8OhioState",8,8OhioState,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30,Assessment,% Proficient,MQQ 4,81,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8PennSt",8,8PennSt,"Lawson, Gerald",TCH_C7F77440,Math Gr8,31,Assessment,% Proficient,MQQ 4,63,Awesome AP 3,AP_98D7BF59
grade,5,5,,,,,122,Assessment,% Proficient,MQQ 4,68,Awesome AP 1,AP_12EEC59A
grade,6,6,,,,,116,Assessment,% Proficient,MQQ 4,79,Awesome AP 1,AP_12EEC59A
grade,7,7,,,,,116,Assessment,% Proficient,MQQ 4,86,Awesome AP 2,AP_987F9BF3
grade,8,8,,,,,120,Assessment,% Proficient,MQQ 4,81,Awesome AP 3,AP_98D7BF59
grade,5,5,,,,,122,Assessment,% Proficient,CRQ 6,61,Awesome AP 1,AP_12EEC59A
grade,6,6,,,,,116,Assessment,% Proficient,CRQ 6,91,Awesome AP 1,AP_12EEC59A
grade,7,7,,,,,116,Assessment,% Proficient,CRQ 6,49,Awesome AP 2,AP_987F9BF3
grade,8,8,,,,,120,Assessment,% Proficient,CRQ 6,71,Awesome AP 3,AP_98D7BF59
grade,5,5,,,,,122,Assessment,% Proficient,QA2,63,Awesome AP 1,AP_12EEC59A
grade,6,6,,,,,116,Assessment,% Proficient,QA2,54,Awesome AP 1,AP_12EEC59A
grade,7,7,,,,,116,Assessment,% Proficient,QA2,74,Awesome AP 2,AP_987F9BF3
grade,8,8,,,,,120,Assessment,% Proficient,QA2,77,Awesome AP 3,AP_98D7BF59
