School,Student_Number,Grade_Level,Subject,Course Name,Course Number,Section,Teacher Number,Teadcher_Name,ap_manager_name,ap_manager_id
Justice,STU_962697E8,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_9B4EDDBA,5,ENG,ELA Gr5,ENG01033G1,5Rutgers,TCH_785F4790,"Singleton, Yolanda",Awesome AP 1,AP_12EEC59A
Justice,STU_29818503,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_021A7936,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_CF7BE146,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_0E318AD2,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_8D80ED93,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_C5F293E5,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_038F6DC5,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_631D48A8,5,ENG,ELA Gr5,ENG01033G1,5SOAR,TCH_23028C66,"Dupree, Alston",Awesome AP 1,AP_12EEC59A
Justice,STU_772802A6,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_E6DF5B71,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_8642046D,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_774E90E4,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_AD142462,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_A368171B,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_F4092E11,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_7C03FE17,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_DEA75598,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_F73ACE2B,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_BB8C0694,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_56EF9665,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_9BD902EF,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_FFDA3F32,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_37A60EA2,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_BB5A87D3,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6D7EA31C,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6C2B39E1,6,ENG,ELA Gr6,ENG01034G2,6Howard,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6B4FFFC3,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_EB199897,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_A3CD7B6B,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_02814021,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_DDCD7EC1,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_145D47DD,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_3E0BC3ED,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_8A0D38E1,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6865F919,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6B8649D3,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_B532AB09,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_5C0BC554,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_09FD4F7F,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_2A6A494E,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_A1287779,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_88C083E1,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_FE3A48EC,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_26E46819,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_DDC3462B,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_D7621DF8,6,ENG,ELA Gr6,ENG01034G2,6Spelhouse,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_C46C85E0,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_BD07C819,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_EA6DC31C,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_1E3076A2,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_7ACA68AF,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_A5655F1E,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_5AE441A7,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_A5F22EDE,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_EDF86581,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_AD0DB3AC,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_4959782A,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_B8DF9912,6,ENG,ELA Gr6,ENG01034G2,6Lincoln,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_A81F0D2A,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_8C4AAA97,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_28233FC9,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_D385F9FA,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_0760B79E,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_BC14539E,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_52F24461,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_ADBE3B5E,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_BE8BDA23,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_6588DB00,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_02D2FDCB,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_3054F5C5,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_697810E7,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_4D878CF1,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_76035817,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_FCE7BDD2,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_4D7EC5B9,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_7B0F276E,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_DAB66E85,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_8D69F952,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_8B72D624,6,ENG,ELA Gr6,ENG01034G2,6MSU,TCH_64CDE3C3,"Prentiss, Howard",Awesome AP 1,AP_12EEC59A
Justice,STU_E7BBB1A8,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_EF10B76E,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_E97A44FA,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_3E44EBA1,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_5B88C7B8,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_D757683E,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_432F7985,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_5FBB494E,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_F522E29F,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_FB778DFC,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_815E4B83,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_92975686,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_4250067A,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_52F0ECA5,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_3B2E22D2,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_FEFBA358,7,ENG,ELA Gr7,ENG01035G3,7Columbia,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_71BEC888,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_4AC90BC0,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_CB0555B1,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_FE77BB1D,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_F2D62BE4,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_DCDAE3AD,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_E0C0C14B,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_A78618F3,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_458F25EA,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_66D842D8,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_134A565D,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_F02645D5,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_D83245E4,7,ENG,ELA Gr7,ENG01035G3,7Upenn,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_6DDB1296,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_38050B83,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_16A6A56E,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_562BA2CE,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_B1C676A5,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_58B6BB5B,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_4C4088FE,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_286A015A,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_0A916652,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_B159BBD7,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_E7B2EF99,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_FEA78504,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_D2DD5459,7,ENG,ELA Gr7,ENG01035G3,7Brown,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_7CC9E511,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_2B15ACCC,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_741E9B21,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_30D91470,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_87F579B4,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_D57FE7EB,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_8500B714,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_C0E87AB6,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_F17195B2,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_8C449C27,7,ENG,ELA Gr7,ENG01035G3,7Princeton,TCH_DAD81779,"Ellison, Tamara",Awesome AP 2,AP_987F9BF3
Justice,STU_1AE7C45B,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_5AD85B64,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_B9CB8D65,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_93DABB72,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_85D3440E,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_473F21E4,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_1B6796B4,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_CF668540,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_B4911A5F,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_1E6CC46C,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_2EFEA793,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_842FB673,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_EE9B5D24,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_CEF02AC4,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_B5BBE24D,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_C26BC18A,8,ENG,ELA Gr8,ENG01036G4,8Michigan,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_66D07F24,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_26C469CD,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_B3F56FDF,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_5C30A80E,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_F91B0433,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_22895B0D,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_828BF608,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_AE6F784C,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_56D5129A,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_3D5C2560,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_0B8B7D14,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_6D5ED038,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_BE160DF1,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_AC7152BF,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_CEDBB11C,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_5409DAB8,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_F772164E,8,ENG,ELA Gr8,ENG01036G4,8Maryland,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_E525EDD2,8,ENG,ELA Gr8,ENG01036G4,8OhioState,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
Justice,STU_F5141DF5,8,ENG,ELA Gr8,ENG01036G4,8OhioState,TCH_1D25353A,"Figueroa, Andre",Awesome AP 3,AP_98D7BF59
