grain_type,grain_key,grade,section,teacher_name,teacher_number,course_name,student_count,metric_domain,metric_name,metric_category,value,ap_manager_name,ap_manager_id
classroom,"Zimmer, Franklin | Math Gr6 | 6MSU",6.0,6MSU,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29.0,Gradebook/GPA,% Failure Rate,,3.8,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Spelhouse",6.0,6Spelhouse,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,30.0,Gradebook/GPA,% Failure Rate,,8.7,Awesome AP 1,AP_12EEC59A
grade,5,5.0,,,,,122.0,Gradebook/GPA,% Failure Rate,,7.9,Awesome AP 1,AP_12EEC59A
grade,6,6.0,,,,,116.0,Gradebook/GPA,% Failure Rate,,9.7,Awesome AP 1,AP_12EEC59A
grade,7,7.0,,,,,116.0,Gradebook/GPA,% Failure Rate,,9.8,Awesome AP 2,AP_987F9BF3
grade,8,8.0,,,,,120.0,Gradebook/GPA,% Failure Rate,,9.6,Awesome AP 3,AP_98D7BF59
homeroom,5NJCU,5.0,5NJCU,"Xavier, Darnell",TCH_63F3D589,HR,29.0,Gradebook/GPA,GPA Average,,3.7,Awesome AP 1,AP_12EEC59A
homeroom,5Rutgers,5.0,5Rutgers,"Thorne, Cedric",TCH_68DC1895,HR,27.0,Gradebook/GPA,GPA Average,,2.8,Awesome AP 1,AP_12EEC59A
homeroom,5SOAR,5.0,5SOAR,"Ingram, Valerie",TCH_14472D02,HR,10.0,Gradebook/GPA,GPA Average,,2.5,Awesome AP 1,AP_12EEC59A
homeroom,5TCNJ,5.0,5TCNJ,"Davenport, James",TCH_4F19DB35,HR,26.0,Gradebook/GPA,GPA Average,,3.3,Awesome AP 2,AP_987F9BF3
homeroom,5WillyP,5.0,5WillyP,"Singleton, Yolanda",TCH_785F4790,HR,30.0,Gradebook/GPA,GPA Average,,3.4,Awesome AP 1,AP_12EEC59A
homeroom,6Howard,6.0,6Howard,"Prentiss, Howard",TCH_64CDE3C3,HR,29.0,Gradebook/GPA,GPA Average,,2.6,Awesome AP 1,AP_12EEC59A
homeroom,6Lincoln,6.0,6Lincoln,"Hastings, Derek",TCH_9B6C1DA4,HR,28.0,Gradebook/GPA,GPA Average,,2.9,Awesome AP 1,AP_12EEC59A
homeroom,6MSU,6.0,6MSU,"Zimmer, Franklin",TCH_50354BE2,HR,29.0,Gradebook/GPA,GPA Average,,2.9,Awesome AP 1,AP_12EEC59A
homeroom,6Spelhouse,6.0,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,HR,30.0,Gradebook/GPA,GPA Average,,3.2,Awesome AP 1,AP_12EEC59A
homeroom,7Brown,7.0,7Brown,"Garrett, Simone",TCH_5C2EE62C,HR,30.0,Gradebook/GPA,GPA Average,,3.6,Awesome AP 2,AP_987F9BF3
homeroom,7Columbia,7.0,7Columbia,"Ellison, Tamara",TCH_DAD81779,HR,30.0,Gradebook/GPA,GPA Average,,2.8,Awesome AP 2,AP_987F9BF3
homeroom,7Princeton,7.0,7Princeton,"Crane, Dominique",TCH_3CD6786A,HR,27.0,Gradebook/GPA,GPA Average,,3.0,Awesome AP 2,AP_987F9BF3
homeroom,7Upenn,7.0,7Upenn,"Vance, Reginald",TCH_BD08E45A,HR,29.0,Gradebook/GPA,GPA Average,,3.4,Awesome AP 2,AP_987F9BF3
homeroom,8Maryland,8.0,8Maryland,"Rhodes, Leonard",TCH_CE1AC804,HR,29.0,Gradebook/GPA,GPA Average,,3.0,Awesome AP 3,AP_98D7BF59
homeroom,8Michigan,8.0,8Michigan,"Lawson, Gerald",TCH_C7F77440,HR,30.0,Gradebook/GPA,GPA Average,,2.6,Awesome AP 3,AP_98D7BF59
homeroom,8OhioState,8.0,8OhioState,"Keane, Lorraine",TCH_E83A2D65,HR,30.0,Gradebook/GPA,GPA Average,,3.3,Awesome AP 3,AP_98D7BF59
homeroom,8PennSt,8.0,8PennSt,"Whitfield, Sandra",TCH_B0017323,HR,31.0,Gradebook/GPA,GPA Average,,3.4,Awesome AP 3,AP_98D7BF59
grade,5,5.0,,,,,122.0,Gradebook/GPA,GPA Average,,3.2,Awesome AP 1,AP_12EEC59A
grade,6,6.0,,,,,116.0,Gradebook/GPA,GPA Average,,3.2,Awesome AP 1,AP_12EEC59A
grade,7,7.0,,,,,116.0,Gradebook/GPA,GPA Average,,3.0,Awesome AP 2,AP_987F9BF3
grade,8,8.0,,,,,120.0,Gradebook/GPA,GPA Average,,3.1,Awesome AP 3,AP_98D7BF59
homeroom,5NJCU,5.0,5NJCU,"Xavier, Darnell",TCH_63F3D589,HR,29.0,iReady,# Lessons Passed,,4.0,Awesome AP 1,AP_12EEC59A
homeroom,5Rutgers,5.0,5Rutgers,"Thorne, Cedric",TCH_68DC1895,HR,27.0,iReady,# Lessons Passed,,17.0,Awesome AP 1,AP_12EEC59A
homeroom,5SOAR,5.0,5SOAR,"Ingram, Valerie",TCH_14472D02,HR,10.0,iReady,# Lessons Passed,,13.0,Awesome AP 1,AP_12EEC59A
homeroom,5TCNJ,5.0,5TCNJ,"Davenport, James",TCH_4F19DB35,HR,26.0,iReady,# Lessons Passed,,1.0,Awesome AP 2,AP_987F9BF3
homeroom,5WillyP,5.0,5WillyP,"Singleton, Yolanda",TCH_785F4790,HR,30.0,iReady,# Lessons Passed,,18.0,Awesome AP 1,AP_12EEC59A
homeroom,6Howard,6.0,6Howard,"Prentiss, Howard",TCH_64CDE3C3,HR,29.0,iReady,# Lessons Passed,,8.0,Awesome AP 1,AP_12EEC59A
homeroom,6Lincoln,6.0,6Lincoln,"Hastings, Derek",TCH_9B6C1DA4,HR,28.0,iReady,# Lessons Passed,,19.0,Awesome AP 1,AP_12EEC59A
homeroom,6MSU,6.0,6MSU,"Zimmer, Franklin",TCH_50354BE2,HR,29.0,iReady,# Lessons Passed,,7.0,Awesome AP 1,AP_12EEC59A
homeroom,6Spelhouse,6.0,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,HR,30.0,iReady,# Lessons Passed,,6.0,Awesome AP 1,AP_12EEC59A
homeroom,7Brown,7.0,7Brown,"Garrett, Simone",TCH_5C2EE62C,HR,30.0,iReady,# Lessons Passed,,18.0,Awesome AP 2,AP_987F9BF3
homeroom,7Columbia,7.0,7Columbia,"Ellison, Tamara",TCH_DAD81779,HR,30.0,iReady,# Lessons Passed,,3.0,Awesome AP 2,AP_987F9BF3
homeroom,7Princeton,7.0,7Princeton,"Crane, Dominique",TCH_3CD6786A,HR,27.0,iReady,# Lessons Passed,,17.0,Awesome AP 2,AP_987F9BF3
homeroom,7Upenn,7.0,7Upenn,"Vance, Reginald",TCH_BD08E45A,HR,29.0,iReady,# Lessons Passed,,14.0,Awesome AP 2,AP_987F9BF3
homeroom,8Maryland,8.0,8Maryland,"Rhodes, Leonard",TCH_CE1AC804,HR,29.0,iReady,# Lessons Passed,,19.0,Awesome AP 3,AP_98D7BF59
homeroom,8Michigan,8.0,8Michigan,"Lawson, Gerald",TCH_C7F77440,HR,30.0,iReady,# Lessons Passed,,11.0,Awesome AP 3,AP_98D7BF59
homeroom,8OhioState,8.0,8OhioState,"Keane, Lorraine",TCH_E83A2D65,HR,30.0,iReady,# Lessons Passed,,2.0,Awesome AP 3,AP_98D7BF59
homeroom,8PennSt,8.0,8PennSt,"Whitfield, Sandra",TCH_B0017323,HR,31.0,iReady,# Lessons Passed,,6.0,Awesome AP 3,AP_98D7BF59
teacher,"Abrams, Patricia",,,"Abrams, Patricia",TCH_7B1C517F,,,Observations,Days Since Last Observed,,7.0,Awesome AP 1,AP_12EEC59A
teacher,"Ashford, Monique",,,"Ashford, Monique",TCH_CF85FA21,,,Observations,Days Since Last Observed,,1.0,Awesome AP 2,AP_987F9BF3
teacher,"Bellamy, Marcus",,,"Bellamy, Marcus",TCH_119AC5E4,,,Observations,Days Since Last Observed,,9.0,Awesome AP 1,AP_12EEC59A
teacher,"Booker, Sylvester",,,"Booker, Sylvester",TCH_F6ECC9B3,,,Observations,Days Since Last Observed,,10.0,Awesome AP 2,AP_987F9BF3
teacher,"Caldwell, Renee",,,"Caldwell, Renee",TCH_836E9B90,,,Observations,Days Since Last Observed,,10.0,Awesome AP 1,AP_12EEC59A
teacher,"Crane, Dominique",,,"Crane, Dominique",TCH_3CD6786A,,,Observations,Days Since Last Observed,,0.0,Awesome AP 2,AP_987F9BF3
teacher,"Davenport, James",,,"Davenport, James",TCH_4F19DB35,,,Observations,Days Since Last Observed,,2.0,Awesome AP 2,AP_987F9BF3
teacher,"Dupree, Alston",,,"Dupree, Alston",TCH_23028C66,,,Observations,Days Since Last Observed,,2.0,Awesome AP 1,AP_12EEC59A
teacher,"Ellison, Tamara",,,"Ellison, Tamara",TCH_DAD81779,,,Observations,Days Since Last Observed,,12.0,Awesome AP 2,AP_987F9BF3
teacher,"Figueroa, Andre",,,"Figueroa, Andre",TCH_1D25353A,,,Observations,Days Since Last Observed,,9.0,Awesome AP 3,AP_98D7BF59
teacher,"Garrett, Simone",,,"Garrett, Simone",TCH_5C2EE62C,,,Observations,Days Since Last Observed,,4.0,Awesome AP 2,AP_987F9BF3
teacher,"Hastings, Derek",,,"Hastings, Derek",TCH_9B6C1DA4,,,Observations,Days Since Last Observed,,1.0,Awesome AP 1,AP_12EEC59A
teacher,"Ingram, Valerie",,,"Ingram, Valerie",TCH_14472D02,,,Observations,Days Since Last Observed,,3.0,Awesome AP 1,AP_12EEC59A
teacher,"Jefferson, Calvin",,,"Jefferson, Calvin",TCH_60AB36ED,,,Observations,Days Since Last Observed,,1.0,Awesome AP 1,AP_12EEC59A
teacher,"Keane, Lorraine",,,"Keane, Lorraine",TCH_E83A2D65,,,Observations,Days Since Last Observed,,8.0,Awesome AP 3,AP_98D7BF59
teacher,"Lawson, Gerald",,,"Lawson, Gerald",TCH_C7F77440,,,Observations,Days Since Last Observed,,12.0,Awesome AP 3,AP_98D7BF59
teacher,"Monroe, Claudette",,,"Monroe, Claudette",TCH_E31C0D41,,,Observations,Days Since Last Observed,,6.0,Awesome AP 1,AP_12EEC59A
teacher,"Nash, Terrence",,,"Nash, Terrence",TCH_742DB417,,,Observations,Days Since Last Observed,,9.0,Awesome AP 2,AP_987F9BF3
teacher,"Okafor, Felicia",,,"Okafor, Felicia",TCH_F0799A62,,,Observations,Days Since Last Observed,,9.0,Awesome AP 2,AP_987F9BF3
teacher,"Prentiss, Howard",,,"Prentiss, Howard",TCH_64CDE3C3,,,Observations,Days Since Last Observed,,12.0,Awesome AP 1,AP_12EEC59A
teacher,"Quinn, Adrienne",,,"Quinn, Adrienne",TCH_F6833AB7,,,Observations,Days Since Last Observed,,9.0,Awesome AP 3,AP_98D7BF59
teacher,"Rhodes, Leonard",,,"Rhodes, Leonard",TCH_CE1AC804,,,Observations,Days Since Last Observed,,3.0,Awesome AP 3,AP_98D7BF59
teacher,"Singleton, Yolanda",,,"Singleton, Yolanda",TCH_785F4790,,,Observations,Days Since Last Observed,,12.0,Awesome AP 1,AP_12EEC59A
teacher,"Thorne, Cedric",,,"Thorne, Cedric",TCH_68DC1895,,,Observations,Days Since Last Observed,,8.0,Awesome AP 1,AP_12EEC59A
teacher,"Underwood, Naomi",,,"Underwood, Naomi",TCH_147762C1,,,Observations,Days Since Last Observed,,6.0,Awesome AP 2,AP_987F9BF3
teacher,"Vance, Reginald",,,"Vance, Reginald",TCH_BD08E45A,,,Observations,Days Since Last Observed,,7.0,Awesome AP 2,AP_987F9BF3
teacher,"Whitfield, Sandra",,,"Whitfield, Sandra",TCH_B0017323,,,Observations,Days Since Last Observed,,14.0,Awesome AP 3,AP_98D7BF59
teacher,"Xavier, Darnell",,,"Xavier, Darnell",TCH_63F3D589,,,Observations,Days Since Last Observed,,7.0,Awesome AP 1,AP_12EEC59A
teacher,"Yates, Constance",,,"Yates, Constance",TCH_C9E3B28D,,,Observations,Days Since Last Observed,,4.0,Awesome AP 2,AP_987F9BF3
teacher,"Zimmer, Franklin",,,"Zimmer, Franklin",TCH_50354BE2,,,Observations,Days Since Last Observed,,13.0,Awesome AP 1,AP_12EEC59A
classroom,"Dupree, Alston | ELA Gr5 | 5SOAR",5.0,5SOAR,"Dupree, Alston",TCH_23028C66,ELA Gr5,10.0,Assessment,% Proficient,QA2,69.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5NJCU",5.0,5NJCU,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26.0,Assessment,% Proficient,QA2,92.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5Rutgers",5.0,5Rutgers,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,27.0,Assessment,% Proficient,QA2,48.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5TCNJ",5.0,5TCNJ,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26.0,Assessment,% Proficient,QA2,48.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5WillyP",5.0,5WillyP,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,30.0,Assessment,% Proficient,QA2,81.0,Awesome AP 1,AP_12EEC59A
classroom,"Caldwell, Renee | ELA Gr6 | 6Replace",6.0,6Replace,"Caldwell, Renee",TCH_836E9B90,ELA Gr6,4.0,Assessment,% Proficient,QA2,84.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Howard",6.0,6Howard,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29.0,Assessment,% Proficient,QA2,64.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Lincoln",6.0,6Lincoln,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,24.0,Assessment,% Proficient,QA2,78.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6MSU",6.0,6MSU,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29.0,Assessment,% Proficient,QA2,74.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Spelhouse",6.0,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,30.0,Assessment,% Proficient,QA2,80.0,Awesome AP 1,AP_12EEC59A
classroom,"Ellison, Tamara | ELA Gr7 | 7Brown",7.0,7Brown,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30.0,Assessment,% Proficient,QA2,81.0,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Columbia",7.0,7Columbia,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30.0,Assessment,% Proficient,QA2,47.0,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Princeton",7.0,7Princeton,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,21.0,Assessment,% Proficient,QA2,73.0,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Upenn",7.0,7Upenn,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,29.0,Assessment,% Proficient,QA2,75.0,Awesome AP 2,AP_987F9BF3
classroom,"Okafor, Felicia | ELA Gr7 | 7replace",7.0,7replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr7,6.0,Assessment,% Proficient,QA2,65.0,Awesome AP 2,AP_987F9BF3
classroom,"Figueroa, Andre | ELA Gr8 | 8Maryland",8.0,8Maryland,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,26.0,Assessment,% Proficient,QA2,46.0,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8Michigan",8.0,8Michigan,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30.0,Assessment,% Proficient,QA2,67.0,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8OhioState",8.0,8OhioState,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30.0,Assessment,% Proficient,QA2,51.0,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8PennSt",8.0,8PennSt,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,31.0,Assessment,% Proficient,QA2,95.0,Awesome AP 3,AP_98D7BF59
classroom,"Okafor, Felicia | ELA Gr8 | 8replace",8.0,8replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr8,3.0,Assessment,% Proficient,QA2,67.0,Awesome AP 2,AP_987F9BF3
classroom,"Ingram, Valerie | Math Gr5 | 5SOAR",5.0,5SOAR,"Ingram, Valerie",TCH_14472D02,Math Gr5,10.0,Assessment,% Proficient,QA2,58.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5NJCU",5.0,5NJCU,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26.0,Assessment,% Proficient,QA2,91.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5Rutgers",5.0,5Rutgers,"Thorne, Cedric",TCH_68DC1895,Math Gr5,27.0,Assessment,% Proficient,QA2,91.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5TCNJ",5.0,5TCNJ,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26.0,Assessment,% Proficient,QA2,75.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5WillyP",5.0,5WillyP,"Thorne, Cedric",TCH_68DC1895,Math Gr5,30.0,Assessment,% Proficient,QA2,77.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Howard",6.0,6Howard,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29.0,Assessment,% Proficient,QA2,86.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Lincoln",6.0,6Lincoln,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,24.0,Assessment,% Proficient,QA2,94.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6MSU",6.0,6MSU,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29.0,Assessment,% Proficient,QA2,74.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Spelhouse",6.0,6Spelhouse,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,30.0,Assessment,% Proficient,QA2,77.0,Awesome AP 1,AP_12EEC59A
classroom,"Ashford, Monique | Math Gr7 | 7replace",7.0,7replace,"Ashford, Monique",TCH_CF85FA21,Math Gr7,6.0,Assessment,% Proficient,QA2,52.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Brown",7.0,7Brown,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30.0,Assessment,% Proficient,QA2,88.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Columbia",7.0,7Columbia,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30.0,Assessment,% Proficient,QA2,59.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Princeton",7.0,7Princeton,"Crane, Dominique",TCH_3CD6786A,Math Gr7,22.0,Assessment,% Proficient,QA2,88.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Upenn",7.0,7Upenn,"Crane, Dominique",TCH_3CD6786A,Math Gr7,29.0,Assessment,% Proficient,QA2,48.0,Awesome AP 2,AP_987F9BF3
classroom,"Ashford, Monique | Math Gr8 | 8replace",8.0,8replace,"Ashford, Monique",TCH_CF85FA21,Math Gr8,3.0,Assessment,% Proficient,QA2,62.0,Awesome AP 2,AP_987F9BF3
classroom,"Lawson, Gerald | Math Gr8 | 8Maryland",8.0,8Maryland,"Lawson, Gerald",TCH_C7F77440,Math Gr8,26.0,Assessment,% Proficient,QA2,45.0,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8Michigan",8.0,8Michigan,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30.0,Assessment,% Proficient,QA2,49.0,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8OhioState",8.0,8OhioState,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30.0,Assessment,% Proficient,QA2,88.0,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8PennSt",8.0,8PennSt,"Lawson, Gerald",TCH_C7F77440,Math Gr8,31.0,Assessment,% Proficient,QA2,59.0,Awesome AP 3,AP_98D7BF59
classroom,"Dupree, Alston | ELA Gr5 | 5SOAR",5.0,5SOAR,"Dupree, Alston",TCH_23028C66,ELA Gr5,10.0,Assessment,% Proficient,CRQ 6,82.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5NJCU",5.0,5NJCU,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26.0,Assessment,% Proficient,CRQ 6,93.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5Rutgers",5.0,5Rutgers,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,27.0,Assessment,% Proficient,CRQ 6,68.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5TCNJ",5.0,5TCNJ,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,26.0,Assessment,% Proficient,CRQ 6,53.0,Awesome AP 1,AP_12EEC59A
classroom,"Singleton, Yolanda | ELA Gr5 | 5WillyP",5.0,5WillyP,"Singleton, Yolanda",TCH_785F4790,ELA Gr5,30.0,Assessment,% Proficient,CRQ 6,57.0,Awesome AP 1,AP_12EEC59A
classroom,"Caldwell, Renee | ELA Gr6 | 6Replace",6.0,6Replace,"Caldwell, Renee",TCH_836E9B90,ELA Gr6,4.0,Assessment,% Proficient,CRQ 6,58.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Howard",6.0,6Howard,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29.0,Assessment,% Proficient,CRQ 6,58.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Lincoln",6.0,6Lincoln,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,24.0,Assessment,% Proficient,CRQ 6,95.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6MSU",6.0,6MSU,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,29.0,Assessment,% Proficient,CRQ 6,73.0,Awesome AP 1,AP_12EEC59A
classroom,"Prentiss, Howard | ELA Gr6 | 6Spelhouse",6.0,6Spelhouse,"Prentiss, Howard",TCH_64CDE3C3,ELA Gr6,30.0,Assessment,% Proficient,CRQ 6,46.0,Awesome AP 1,AP_12EEC59A
classroom,"Ellison, Tamara | ELA Gr7 | 7Brown",7.0,7Brown,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30.0,Assessment,% Proficient,CRQ 6,83.0,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Columbia",7.0,7Columbia,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,30.0,Assessment,% Proficient,CRQ 6,58.0,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Princeton",7.0,7Princeton,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,21.0,Assessment,% Proficient,CRQ 6,63.0,Awesome AP 2,AP_987F9BF3
classroom,"Ellison, Tamara | ELA Gr7 | 7Upenn",7.0,7Upenn,"Ellison, Tamara",TCH_DAD81779,ELA Gr7,29.0,Assessment,% Proficient,CRQ 6,93.0,Awesome AP 2,AP_987F9BF3
classroom,"Okafor, Felicia | ELA Gr7 | 7replace",7.0,7replace,"Okafor, Felicia",TCH_F0799A62,ELA Gr7,6.0,Assessment,% Proficient,CRQ 6,72.0,Awesome AP 2,AP_987F9BF3
classroom,"Figueroa, Andre | ELA Gr8 | 8Maryland",8.0,8Maryland,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,26.0,Assessment,% Proficient,CRQ 6,91.0,Awesome AP 3,AP_98D7BF59
classroom,"Figueroa, Andre | ELA Gr8 | 8Michigan",8.0,8Michigan,"Figueroa, Andre",TCH_1D25353A,ELA Gr8,30.0,Assessment,% Proficient,CRQ 6,72.0,Awesome AP 3,AP_98D7BF59
classroom,"Ingram, Valerie | Math Gr5 | 5SOAR",5.0,5SOAR,"Ingram, Valerie",TCH_14472D02,Math Gr5,10.0,Assessment,% Proficient,MQQ 4,66.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5NJCU",5.0,5NJCU,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26.0,Assessment,% Proficient,MQQ 4,83.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5Rutgers",5.0,5Rutgers,"Thorne, Cedric",TCH_68DC1895,Math Gr5,27.0,Assessment,% Proficient,MQQ 4,58.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5TCNJ",5.0,5TCNJ,"Thorne, Cedric",TCH_68DC1895,Math Gr5,26.0,Assessment,% Proficient,MQQ 4,72.0,Awesome AP 1,AP_12EEC59A
classroom,"Thorne, Cedric | Math Gr5 | 5WillyP",5.0,5WillyP,"Thorne, Cedric",TCH_68DC1895,Math Gr5,30.0,Assessment,% Proficient,MQQ 4,64.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Howard",6.0,6Howard,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29.0,Assessment,% Proficient,MQQ 4,95.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Lincoln",6.0,6Lincoln,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,24.0,Assessment,% Proficient,MQQ 4,63.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6MSU",6.0,6MSU,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,29.0,Assessment,% Proficient,MQQ 4,88.0,Awesome AP 1,AP_12EEC59A
classroom,"Zimmer, Franklin | Math Gr6 | 6Spelhouse",6.0,6Spelhouse,"Zimmer, Franklin",TCH_50354BE2,Math Gr6,30.0,Assessment,% Proficient,MQQ 4,68.0,Awesome AP 1,AP_12EEC59A
classroom,"Ashford, Monique | Math Gr7 | 7replace",7.0,7replace,"Ashford, Monique",TCH_CF85FA21,Math Gr7,6.0,Assessment,% Proficient,MQQ 4,87.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Brown",7.0,7Brown,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30.0,Assessment,% Proficient,MQQ 4,87.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Columbia",7.0,7Columbia,"Crane, Dominique",TCH_3CD6786A,Math Gr7,30.0,Assessment,% Proficient,MQQ 4,49.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Princeton",7.0,7Princeton,"Crane, Dominique",TCH_3CD6786A,Math Gr7,22.0,Assessment,% Proficient,MQQ 4,95.0,Awesome AP 2,AP_987F9BF3
classroom,"Crane, Dominique | Math Gr7 | 7Upenn",7.0,7Upenn,"Crane, Dominique",TCH_3CD6786A,Math Gr7,29.0,Assessment,% Proficient,MQQ 4,51.0,Awesome AP 2,AP_987F9BF3
